"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-12-04 ~ 2025-12-03"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 강원특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"21157","강원특별자치도 원주시 신림면 금창리","4**","임야","생산관리지역","8m미만","202503","05","321.00","100","","20250306","중개거래","경기 광주시"
"21158","강원특별자치도 원주시 판부면 금대리","1**","전","계획관리지역","8m미만","202503","05","491.00","2,800","","-","직거래","-"
"21159","강원특별자치도 횡성군 횡성읍 정암리","산8*","임야","생산관리지역","-","202503","05","13884.00","28,000","","-","중개거래","강원 횡성군"
"21160","강원특별자치도 춘천시 동면 만천리","9*","대","자연녹지지역","12m미만","202503","04","222.00","7,722","","-","직거래","-"
"21161","강원특별자치도 강릉시 주문진읍 향호리","8**","전","농림지역","8m미만","202503","04","1595.00","2,570","지분","-","직거래","-"
"21162","강원특별자치도 동해시 천곡동","5**","과수원","자연녹지지역","8m미만","202503","04","530.00","19,200","지분","-","직거래","-"
"21163","강원특별자치도 삼척시 원덕읍 기곡리","2**","답","농림지역","8m미만","202503","04","503.00","280","","-","직거래","-"
"21164","강원특별자치도 삼척시 원덕읍 기곡리","2**","도로","생산관리지역","12m미만","202503","04","37.10","8","지분","-","직거래","-"
"21165","강원특별자치도 강릉시 노암동","6**","대","근린상업지역","8m미만","202503","04","240.00","8,700","","-","중개거래","강원 강릉시"
"21166","강원특별자치도 홍천군 내면 자운리","5**","대","생산관리지역","8m미만","202503","04","112.00","492","","20250305","직거래","-"
"21167","강원특별자치도 홍천군 내면 자운리","5**","대","생산관리지역","8m미만","202503","04","112.00","492","","-","직거래","-"
"21168","강원특별자치도 홍천군 내면 자운리","5**","전","생산관리지역","8m미만","202503","04","121.00","1,301","","20250305","직거래","-"
"21169","강원특별자치도 홍천군 내면 자운리","5**","전","생산관리지역","8m미만","202503","04","3971.00","17,456","","20250305","직거래","-"
"21170","강원특별자치도 홍천군 내면 자운리","5**","전","생산관리지역","8m미만","202503","04","316.00","1,453","","20250305","직거래","-"
"21171","강원특별자치도 홍천군 내면 자운리","5**","전","생산관리지역","8m미만","202503","04","1337.00","5,877","","20250305","직거래","-"
"21172","강원특별자치도 강릉시 주문진읍 향호리","6**","전","계획관리지역","8m미만","202503","04","1058.50","1,907","지분","-","직거래","-"
"21173","강원특별자치도 동해시 송정동","1***","대","제2종일반주거지역","12m미만","202503","04","108.00","1,200","","-","직거래","-"
"21174","강원특별자치도 강릉시 주문진읍 향호리","1***","답","농림지역","8m미만","202503","04","252.50","369","지분","-","직거래","-"
"21175","강원특별자치도 강릉시 주문진읍 향호리","1***","과수원","농림지역","8m미만","202503","04","1192.50","1,706","지분","-","직거래","-"
"21176","강원특별자치도 홍천군 내면 자운리","5**","전","생산관리지역","8m미만","202503","04","316.00","1,453","","-","직거래","-"
"21177","강원특별자치도 홍천군 내면 자운리","5**","전","생산관리지역","8m미만","202503","04","1337.00","5,877","","-","직거래","-"
"21178","강원특별자치도 강릉시 주문진읍 향호리","1***","과수원","농림지역","8m미만","202503","04","1152.00","1,682","지분","-","직거래","-"
"21179","강원특별자치도 홍천군 내면 자운리","5**","전","생산관리지역","8m미만","202503","04","121.00","1,301","","-","직거래","-"
"21180","강원특별자치도 홍천군 내면 자운리","5**","전","생산관리지역","8m미만","202503","04","3971.00","17,456","","-","직거래","-"
"21181","강원특별자치도 삼척시 원덕읍 기곡리","2**","도로","생산관리지역","12m미만","202503","04","37.10","6","지분","-","직거래","-"
"21182","강원특별자치도 강릉시 청량동","3**","답","농림지역","8m미만","202503","04","2000.00","6,800","","-","직거래","-"
"21183","강원특별자치도 원주시 귀래면 귀래리","7*","대","계획관리지역","8m미만","202503","04","350.50","3,500","지분","-","직거래","-"
"21184","강원특별자치도 횡성군 공근면 수백리","3*","답","생산관리지역","8m미만","202503","04","661.00","3,600","","-","중개거래","강원 횡성군"
"21185","강원특별자치도 춘천시 우두동","3**","전","제2종일반주거지역","-","202503","04","98.00","9,470","","-","직거래","-"
"21186","강원특별자치도 춘천시 우두동","3**","대","용도미지정","-","202503","04","20.00","4,760","지분","-","직거래","-"
"21187","강원특별자치도 춘천시 우두동","3**","대","용도미지정","-","202503","04","126.00","30,600","","-","직거래","-"
"21188","강원특별자치도 춘천시 우두동","3**","도로","제2종일반주거지역","8m미만","202503","04","5.00","180","지분","-","직거래","-"
"21189","강원특별자치도 춘천시 우두동","3**","도로","제2종일반주거지역","8m미만","202503","04","7.00","1,340","지분","-","직거래","-"
"21190","강원특별자치도 횡성군 우천면 문암리","3**","전","계획관리지역","-","202503","04","200.00","600","","-","직거래","-"
"21191","강원특별자치도 원주시 우산동","2**","전","제2종일반주거지역","8m미만","202503","04","91.00","4,600","","-","중개거래","강원 원주시"
"21192","강원특별자치도 춘천시 우두동","3**","도로","제2종일반주거지역","8m미만","202503","04","7.00","600","지분","-","직거래","-"
"21193","강원특별자치도 홍천군 북방면 굴지리","산2*","임야","농림지역","8m미만","202503","04","62139.33","4,000","지분","-","직거래","-"
"21194","강원특별자치도 횡성군 안흥면 성산리","8**","도로","계획관리지역","-","202503","04","60.00","990","지분","-","직거래","-"
"21195","강원특별자치도 횡성군 안흥면 성산리","8**","도로","계획관리지역","-","202503","04","1.00","20","지분","-","직거래","-"
"21196","강원특별자치도 춘천시 우두동","3**","도로","제2종일반주거지역","8m미만","202503","04","49.00","4,200","지분","-","직거래","-"
"21197","강원특별자치도 횡성군 안흥면 성산리","8**","대","계획관리지역","-","202503","04","431.00","7,130","","-","직거래","-"
"21198","강원특별자치도 춘천시 신북읍 천전리","1**","전","자연녹지지역","-","202503","04","487.00","56,000","","-","직거래","-"
"21199","강원특별자치도 강릉시 옥계면 산계리","1***","답","계획관리지역","-","202503","04","691.00","1,440","","-","직거래","-"
"21200","강원특별자치도 강릉시 옥계면 산계리","1***","답","계획관리지역","8m미만","202503","04","195.00","500","","-","직거래","-"
"21201","강원특별자치도 강릉시 옥계면 산계리","1***","답","계획관리지역","8m미만","202503","04","410.00","1,060","","-","직거래","-"
"21202","강원특별자치도 삼척시 원덕읍 기곡리","2**","답","농림지역","12m미만","202503","04","156.49","94","지분","-","직거래","-"
"21203","강원특별자치도 횡성군 청일면 속실리","1**","대","계획관리지역","8m미만","202503","04","426.00","2,193","","-","직거래","-"
"21204","강원특별자치도 원주시 소초면 흥양리","산1**","임야","계획관리지역","-","202503","04","165.98","5,000","지분","-","직거래","-"
"21205","강원특별자치도 원주시 소초면 흥양리","산1**","임야","계획관리지역","-","202503","04","165.98","5,000","지분","-","직거래","-"
"21206","강원특별자치도 강릉시 주문진읍 향호리","6**","전","계획관리지역","-","202503","04","344.00","448","지분","-","직거래","-"
"21207","강원특별자치도 횡성군 둔내면 자포곡리","*","전","보전관리지역","-","202503","04","1000.00","2,000","","-","직거래","-"
"21208","강원특별자치도 원주시 문막읍 후용리","1***","답","농림지역","12m미만","202503","04","483.00","1,470","","-","중개거래","강원 원주시"
"21209","강원특별자치도 삼척시 원덕읍 기곡리","2**","답","농림지역","12m미만","202503","04","156.49","112","지분","-","직거래","-"
"21210","강원특별자치도 강릉시 노암동","6**","도로","근린상업지역","8m미만","202503","04","79.00","2,000","","-","중개거래","강원 강릉시"
"21211","강원특별자치도 춘천시 동면 만천리","9*","대","자연녹지지역","12m미만","202503","04","767.00","26,663","","-","직거래","-"
"21212","강원특별자치도 원주시 귀래면 귀래리","5*","전","계획관리지역","8m미만","202503","04","213.00","900","지분","-","직거래","-"
"21213","강원특별자치도 강릉시 주문진읍 향호리","8**","답","농림지역","8m미만","202503","04","13.00","18","지분","-","직거래","-"
"21214","강원특별자치도 강릉시 청량동","3**","답","농림지역","8m미만","202503","04","1964.00","6,700","","-","직거래","-"
"21215","강원특별자치도 강릉시 주문진읍 향호리","1***","과수원","농림지역","8m미만","202503","04","375.00","536","지분","-","직거래","-"
"21216","강원특별자치도 강릉시 주문진읍 향호리","8**","답","농림지역","8m미만","202503","04","16.00","25","지분","-","직거래","-"
"21217","강원특별자치도 강릉시 노암동","6**","대","제1종일반주거지역","12m미만","202503","04","458.25","12,000","지분","-","직거래","-"
"21218","강원특별자치도 원주시 귀래면 귀래리","6*","대","계획관리지역","8m미만","202503","04","258.00","2,600","지분","-","직거래","-"
"21219","강원특별자치도 홍천군 두촌면 철정리","3**","전","계획관리지역","8m미만","202503","04","1660.00","5,148","","-","직거래","-"
"21220","강원특별자치도 홍천군 두촌면 철정리","3**","대","계획관리지역","8m미만","202503","04","387.00","1,352","","-","직거래","-"
"21221","강원특별자치도 원주시 문막읍 후용리","1***","답","농림지역","8m미만","202503","04","506.00","1,530","","-","중개거래","강원 원주시"
"21222","강원특별자치도 삼척시 노곡면 상반천리","2*","전","계획관리지역","8m미만","202503","04","903.00","500","","20250312","직거래","-"
"21223","강원특별자치도 원주시 귀래면 용암리","9**","대","계획관리지역","12m미만","202503","04","199.00","1,000","","-","직거래","-"
"21224","강원특별자치도 원주시 귀래면 용암리","8**","답","농림지역","8m미만","202503","04","1663.00","3,000","","-","직거래","-"
"21225","강원특별자치도 원주시 문막읍 후용리","1***","답","농림지역","12m미만","202503","04","483.00","1,465","","20250327","중개거래","강원 원주시"
"21226","강원특별자치도 원주시 문막읍 후용리","1***","답","농림지역","8m미만","202503","04","506.00","1,535","","20250327","중개거래","강원 원주시"
"21227","강원특별자치도 평창군 대관령면 횡계리","6*","임야","계획관리지역","-","202503","04","3797.00","31,100","","-","직거래","-"
"21228","강원특별자치도 철원군 동송읍 관우리","1***","답","농림지역","8m미만","202503","04","3056.00","6,229","","-","직거래","-"
"21229","강원특별자치도 철원군 동송읍 관우리","1***","답","농림지역","8m미만","202503","04","1441.00","2,935","","-","직거래","-"
"21230","강원특별자치도 철원군 동송읍 관우리","1***","답","농림지역","8m미만","202503","04","2903.00","5,914","","-","직거래","-"
"21231","강원특별자치도 철원군 동송읍 관우리","1***","답","농림지역","8m미만","202503","04","1483.00","3,021","","-","직거래","-"
"21232","강원특별자치도 영월군 김삿갓면 각동리","1**","전","계획관리지역","8m미만","202503","04","3098.00","5,000","","-","직거래","-"
"21233","강원특별자치도 철원군 동송읍 관우리","1***","답","농림지역","8m미만","202503","04","1424.00","2,901","","-","직거래","-"
"21234","강원특별자치도 평창군 대화면 대화리","1***","답","농림지역","8m미만","202503","04","3577.20","21,000","","-","직거래","-"
"21235","강원특별자치도 정선군 사북읍 사북리","산1*","임야","농림지역","-","202503","04","8529.00","480","","-","직거래","-"
"21236","강원특별자치도 고성군 거진읍 자산리","8*","대","제1종일반주거지역","25m미만","202503","04","244.00","13,000","","-","직거래","-"
"21237","강원특별자치도 영월군 주천면 도천리","산1*","임야","계획관리지역","8m미만","202503","04","542.67","800","지분","-","직거래","-"
"21238","강원특별자치도 영월군 산솔면 이목리","3**","전","계획관리지역","8m미만","202503","04","1214.00","8,000","","-","직거래","-"
"21239","강원특별자치도 고성군 죽왕면 오봉리","6**","전","계획관리지역","-","202503","04","461.82","2,400","지분","-","중개거래","강원 고성군"
"21240","강원특별자치도 영월군 주천면 도천리","8**","답","농림지역","8m미만","202503","04","1511.90","3,150","","-","직거래","-"
"21241","강원특별자치도 양구군 국토정중앙면 도촌리","3**","전","생산관리지역","8m미만","202503","04","3289.00","5,980","","-","직거래","-"
"21242","강원특별자치도 양구군 국토정중앙면 도촌리","3**","전","생산관리지역","-","202503","04","446.00","750","","-","직거래","-"
"21243","강원특별자치도 고성군 현내면 대진리","3**","전","계획관리지역","-","202503","04","873.00","5,000","","-","직거래","-"
"21244","강원특별자치도 양양군 손양면 동호리","1**","임야","계획관리지역","-","202503","04","1157.00","1,700","","-","직거래","-"
"21245","강원특별자치도 철원군 철원읍 외촌리","8**","답","농림지역","-","202503","04","741.00","2,241","","-","직거래","-"
"21246","강원특별자치도 철원군 철원읍 외촌리","8**","답","농림지역","-","202503","04","7646.00","23,129","","-","직거래","-"
"21247","강원특별자치도 평창군 평창읍 종부리","산*","임야","보전관리지역","-","202503","04","36364.00","900","","-","직거래","-"
"21248","강원특별자치도 정선군 화암면 백전리","5*","전","계획관리지역","-","202503","04","1486.00","724","지분","-","직거래","-"
"21249","강원특별자치도 정선군 화암면 백전리","7*","전","계획관리지역","8m미만","202503","04","1142.00","650","지분","-","직거래","-"
"21250","강원특별자치도 정선군 화암면 백전리","5*","전","계획관리지역","8m미만","202503","04","573.50","370","지분","-","직거래","-"
"21251","강원특별자치도 정선군 화암면 백전리","산5**","임야","농림지역","-","202503","04","11305.75","370","지분","-","직거래","-"
"21252","강원특별자치도 정선군 화암면 백전리","산5**","임야","농림지역","-","202503","04","1686.00","56","지분","-","직거래","-"
"21253","강원특별자치도 양구군 국토정중앙면 도촌리","3**","전","생산관리지역","8m미만","202503","04","430.00","270","","-","직거래","-"
"21254","강원특별자치도 화천군 화천읍 신읍리","1**","전","계획관리지역","8m미만","202503","04","1310.00","9,000","","-","직거래","-"
"21255","강원특별자치도 양양군 손양면 송현리","1**","도로","계획관리지역","-","202503","04","17.00","100","","-","직거래","-"
"21256","강원특별자치도 양양군 손양면 송현리","1**","전","계획관리지역","8m미만","202503","04","658.00","13,900","","-","직거래","-"
"21257","강원특별자치도 정선군 화암면 백전리","산4**","임야","농림지역","-","202503","04","2801.75","100","지분","-","직거래","-"
"21258","강원특별자치도 정선군 화암면 백전리","산4**","임야","농림지역","-","202503","04","19165.25","620","지분","-","직거래","-"
"21259","강원특별자치도 정선군 화암면 백전리","산5**","임야","농림지역","-","202503","04","14727.25","480","지분","-","직거래","-"
"21260","강원특별자치도 인제군 기린면 북리","산3**","임야","농림지역","-","202503","04","108694.00","6,600","","-","직거래","-"
"21261","강원특별자치도 평창군 대관령면 횡계리","6*","도로","계획관리지역","8m미만","202503","04","35.00","280","지분","-","직거래","-"
"21262","강원특별자치도 평창군 대관령면 횡계리","6*","도로","계획관리지역","8m미만","202503","04","125.00","1,020","지분","-","직거래","-"
"21263","강원특별자치도 평창군 대관령면 횡계리","6*","도로","계획관리지역","8m미만","202503","04","12.00","100","지분","-","직거래","-"
"21264","강원특별자치도 인제군 기린면 서리","1***","전","생산관리지역","-","202503","04","178.00","180","","-","직거래","-"
"21265","강원특별자치도 평창군 대관령면 횡계리","6*","도로","계획관리지역","8m미만","202503","04","60.00","500","지분","-","직거래","-"
"21266","강원특별자치도 홍천군 화촌면 송정리","1**","답","생산관리지역","8m미만","202503","03","680.00","6,600","","-","중개거래","강원 홍천군"
"21267","강원특별자치도 횡성군 청일면 신대리","8*","대","계획관리지역","8m미만","202503","03","56.00","800","","-","중개거래","강원 횡성군"
"21268","강원특별자치도 원주시 귀래면 운계리","4*","전","생산관리지역","8m미만","202503","03","1009.00","10,500","","-","중개거래","강원 원주시"
"21269","강원특별자치도 홍천군 홍천읍 하오안리","3**","답","계획관리지역","8m미만","202503","03","1486.00","18,000","","-","중개거래","경기 양평군"
"21270","강원특별자치도 강릉시 성산면 금산리","5**","전","계획관리지역","8m미만","202503","03","26.00","500","지분","-","직거래","-"
"21271","강원특별자치도 홍천군 화촌면 송정리","4**","전","계획관리지역","8m미만","202503","03","2211.00","12,600","","-","중개거래","강원 홍천군"
"21272","강원특별자치도 횡성군 청일면 신대리","8*","대","계획관리지역","8m미만","202503","03","709.00","10,300","","20250404","중개거래","강원 횡성군"
"21273","강원특별자치도 횡성군 청일면 신대리","8*","대","계획관리지역","8m미만","202503","03","56.00","800","","20250404","중개거래","강원 횡성군"
"21274","강원특별자치도 횡성군 청일면 신대리","8*","대","계획관리지역","8m미만","202503","03","709.00","10,300","","-","중개거래","강원 횡성군"
"21275","강원특별자치도 원주시 행구동","3**","전","계획관리지역","8m미만","202503","03","528.00","12,750","","-","중개거래","강원 원주시"
"21276","강원특별자치도 홍천군 서면 모곡리","2**","전","생산관리지역","8m미만","202503","02","1653.00","7,500","","-","중개거래","강원 홍천군"
"21277","강원특별자치도 강릉시 연곡면 유등리","2**","전","생산관리지역","-","202503","02","245.00","1,200","","20250605","직거래","-"
"21278","강원특별자치도 원주시 호저면 용곡리","5**","전","생산관리지역","12m미만","202503","02","1097.00","20,000","","-","직거래","-"
"21279","강원특별자치도 춘천시 신북읍 천전리","3**","임야","용도미지정","8m미만","202503","01","496.00","4,500","","-","직거래","-"
"21280","강원특별자치도 원주시 지정면 신평리","3**","전","계획관리지역","8m미만","202503","01","627.00","17,286","","-","중개거래","강원 원주시"
"21281","강원특별자치도 춘천시 신동면 정족리","9**","답","용도미지정","8m미만","202503","01","9.98","332","지분","-","중개거래","강원 춘천시"
"21282","강원특별자치도 원주시 지정면 신평리","3**","전","계획관리지역","8m미만","202503","01","15.00","413","지분","20250327","중개거래","강원 원주시"
"21283","강원특별자치도 삼척시 노곡면 하마읍리","1**","전","계획관리지역","12m미만","202503","01","447.00","2,700","","-","직거래","-"
"21284","강원특별자치도 춘천시 신동면 정족리","9**","답","자연녹지지역","8m미만","202503","01","613.00","20,360","","-","중개거래","강원 춘천시"
"21285","강원특별자치도 삼척시 근덕면 동막리","1***","전","계획관리지역","8m미만","202503","01","730.00","4,400","","-","직거래","-"
"21286","강원특별자치도 춘천시 신동면 정족리","9**","답","자연녹지지역","-","202503","01","45.04","1,496","지분","-","중개거래","강원 춘천시"
"21287","강원특별자치도 횡성군 강림면 강림리","1**","도로","계획관리지역","8m미만","202503","01","30.00","120","지분","-","직거래","-"
"21288","강원특별자치도 횡성군 강림면 강림리","1**","도로","계획관리지역","8m미만","202503","01","40.00","180","지분","-","직거래","-"
"21289","강원특별자치도 춘천시 신동면 정족리","9**","답","자연녹지지역","8m미만","202503","01","12.41","412","지분","-","중개거래","강원 춘천시"
"21290","강원특별자치도 원주시 지정면 신평리","3**","전","계획관리지역","8m미만","202503","01","20.00","551","지분","20250327","중개거래","강원 원주시"
"21291","강원특별자치도 원주시 흥업면 사제리","8**","전","계획관리지역","-","202503","01","2141.00","16,200","","-","직거래","-"
"21292","강원특별자치도 원주시 지정면 신평리","3**","전","계획관리지역","8m미만","202503","01","627.00","17,286","","20250327","중개거래","강원 원주시"
"21293","강원특별자치도 속초시 조양동","1***","잡종지","제1종일반주거지역","12m미만","202503","01","743.35","112,500","지분","-","중개거래","강원 속초시"
"21294","강원특별자치도 원주시 귀래면 주포리","3**","전","계획관리지역","-","202503","01","585.00","5,900","","-","중개거래","강원 원주시"
"21295","강원특별자치도 영월군 무릉도원면 법흥리","1**","전","계획관리지역","8m미만","202503","01","712.00","7,280","","-","중개거래","경기 화성시"
"21296","강원특별자치도 정선군 정선읍 여탄리","4**","전","계획관리지역","8m미만","202503","01","853.00","5,500","","-","중개거래","강원 정선군"
"21297","강원특별자치도 철원군 갈말읍 문혜리","2**","대","계획관리지역","8m미만","202503","01","449.00","1,577","","-","중개거래","강원 철원군"
"21298","강원특별자치도 철원군 갈말읍 문혜리","2**","전","계획관리지역","-","202503","01","543.00","1,438","","-","중개거래","강원 철원군"
"21299","강원특별자치도 영월군 무릉도원면 법흥리","1**","전","계획관리지역","8m미만","202503","01","34.83","130","지분","-","중개거래","경기 화성시"
"21300","강원특별자치도 영월군 무릉도원면 법흥리","1**","전","계획관리지역","8m미만","202503","01","53.83","240","지분","-","중개거래","경기 화성시"
"21301","강원특별자치도 철원군 근남면 마현리","1***","전","계획관리지역","8m미만","202503","01","2479.00","7,500","","-","직거래","-"
"21302","강원특별자치도 영월군 주천면 금마리","7**","답","농림지역","12m미만","202503","01","992.00","2,700","","-","직거래","-"
"21303","강원특별자치도 정선군 화암면 북동리","1**","전","생산관리지역","8m미만","202503","01","5157.00","1,500","","-","중개거래","강원 정선군"
"21304","강원특별자치도 철원군 갈말읍 문혜리","2**","전","계획관리지역","8m미만","202503","01","783.00","2,251","","-","중개거래","강원 철원군"
"21305","강원특별자치도 철원군 갈말읍 문혜리","2**","대","계획관리지역","8m미만","202503","01","209.00","734","","-","중개거래","강원 철원군"
"21306","강원특별자치도 영월군 무릉도원면 법흥리","1**","유원지","계획관리지역","8m미만","202503","01","184.00","1,850","","-","중개거래","경기 화성시"
"21307","강원특별자치도 양양군 현북면 말곡리","1**","대","계획관리지역","8m미만","202503","01","172.00","2,000","","-","중개거래","강원 양양군"
"21308","강원특별자치도 양양군 양양읍 기리","2**","답","농림지역","8m미만","202502","28","3112.80","9,500","","-","직거래","-"
"21309","강원특별자치도 평창군 대화면 하안미리","2***","답","농림지역","8m미만","202502","28","1944.00","5,160","","-","직거래","-"
"21310","강원특별자치도 양구군 국토정중앙면 구암리","7*","전","생산관리지역","-","202502","28","1647.00","4,000","","-","직거래","-"
"21311","강원특별자치도 정선군 남면 문곡리","1**","전","계획관리지역","8m미만","202502","28","992.00","2,000","","-","직거래","-"
"21312","강원특별자치도 평창군 방림면 계촌리","1***","전","생산관리지역","-","202502","28","464.00","505","","-","직거래","-"
"21313","강원특별자치도 영월군 북면 공기리","산1**","임야","계획관리지역","-","202502","28","30032.00","400","","-","직거래","-"
"21314","강원특별자치도 평창군 방림면 계촌리","4**","전","생산관리지역","8m미만","202502","28","660.00","1,500","","-","직거래","-"
"21315","강원특별자치도 정선군 남면 문곡리","1**","전","계획관리지역","8m미만","202502","28","660.00","1,400","","-","직거래","-"
"21316","강원특별자치도 영월군 북면 공기리","산1**","목장용지","계획관리지역","8m미만","202502","28","30125.00","7,900","","-","직거래","-"
"21317","강원특별자치도 평창군 평창읍 주진리","2**","도로","계획관리지역","8m미만","202502","28","46.00","200","지분","-","중개거래","강원 평창군"
"21318","강원특별자치도 평창군 봉평면 무이리","1***","도로","계획관리지역","8m미만","202502","28","26.00","23","","-","직거래","-"
"21319","강원특별자치도 영월군 북면 공기리","1***","목장용지","생산관리지역","8m미만","202502","28","734.00","195","","-","직거래","-"
"21320","강원특별자치도 양구군 양구읍 한전리","1**","전","농림지역","-","202502","28","747.00","3,000","","-","직거래","-"
"21321","강원특별자치도 인제군 북면 원통리","7*","답","계획관리지역","8m미만","202502","28","2110.00","10,500","","-","직거래","-"
"21322","강원특별자치도 평창군 봉평면 무이리","1***","도로","계획관리지역","8m미만","202502","28","794.00","6,872","","-","직거래","-"
"21323","강원특별자치도 철원군 갈말읍 문혜리","2**","대","계획관리지역","8m미만","202502","28","289.00","1,936","","-","직거래","-"
"21324","강원특별자치도 영월군 북면 공기리","1***","전","보전관리지역","-","202502","28","1048.00","280","","-","직거래","-"
"21325","강원특별자치도 평창군 봉평면 무이리","1***","임야","계획관리지역","8m미만","202502","28","70.00","606","","-","직거래","-"
"21326","강원특별자치도 철원군 갈말읍 문혜리","2**","잡종지","계획관리지역","8m미만","202502","28","233.00","1,467","","-","직거래","-"
"21327","강원특별자치도 영월군 북면 공기리","1***","목장용지","계획관리지역","-","202502","28","661.00","180","","-","직거래","-"
"21328","강원특별자치도 영월군 북면 문곡리","1***","전","계획관리지역","8m미만","202502","28","334.00","3,000","","-","직거래","-"
"21329","강원특별자치도 평창군 봉평면 무이리","2**","전","계획관리지역","-","202502","28","1478.00","8,000","","-","직거래","-"
"21330","강원특별자치도 평창군 방림면 계촌리","1***","전","생산관리지역","-","202502","28","914.00","995","","-","직거래","-"
"21331","강원특별자치도 화천군 하남면 안평리","4**","전","계획관리지역","-","202502","28","4159.00","14,000","","-","직거래","-"
"21332","강원특별자치도 영월군 북면 공기리","1***","전","계획관리지역","-","202502","28","635.00","160","","-","직거래","-"
"21333","강원특별자치도 영월군 북면 공기리","1***","전","계획관리지역","-","202502","28","139.00","60","","-","직거래","-"
"21334","강원특별자치도 영월군 북면 공기리","1***","전","계획관리지역","8m미만","202502","28","1586.00","460","","-","직거래","-"
"21335","강원특별자치도 영월군 주천면 주천리","1***","전","생산관리지역","8m미만","202502","28","105.00","160","","-","직거래","-"
"21336","강원특별자치도 영월군 주천면 금마리","9**","전","생산관리지역","-","202502","28","1464.00","2,000","","-","직거래","-"
"21337","강원특별자치도 정선군 정선읍 귤암리","5**","임야","계획관리지역","-","202502","28","9785.00","490","","-","직거래","-"
"21338","강원특별자치도 영월군 북면 공기리","1***","전","계획관리지역","-","202502","28","3327.00","730","","-","직거래","-"
"21339","강원특별자치도 영월군 북면 공기리","1***","전","계획관리지역","8m미만","202502","28","172.00","60","","-","직거래","-"
"21340","강원특별자치도 철원군 갈말읍 문혜리","2**","잡종지","계획관리지역","8m미만","202502","28","234.00","1,597","","-","직거래","-"
"21341","강원특별자치도 정선군 북평면 나전리","산*","임야","농림지역","-","202502","28","1983.00","1,300","","-","직거래","-"
"21342","강원특별자치도 영월군 북면 공기리","1***","전","계획관리지역","8m미만","202502","28","531.00","160","","-","직거래","-"
"21343","강원특별자치도 영월군 북면 공기리","1***","목장용지","계획관리지역","8m미만","202502","28","716.00","190","","-","직거래","-"
"21344","강원특별자치도 정선군 북평면 나전리","3**","대","계획관리지역","-","202502","28","241.00","1,000","","-","직거래","-"
"21345","강원특별자치도 정선군 북평면 나전리","3**","대","계획관리지역","8m미만","202502","28","1392.00","9,000","","-","직거래","-"
"21346","강원특별자치도 영월군 북면 공기리","1***","목장용지","계획관리지역","-","202502","28","238.00","70","","-","직거래","-"
"21347","강원특별자치도 정선군 북평면 숙암리","2**","전","생산관리지역","-","202502","28","661.00","2,000","","-","직거래","-"
"21348","강원특별자치도 정선군 신동읍 예미리","2**","철도용지","일반상업지역","8m미만","202502","28","23.00","300","","-","직거래","-"
"21349","강원특별자치도 영월군 북면 공기리","1***","대","보전관리지역","8m미만","202502","28","129.00","80","","-","직거래","-"
"21350","강원특별자치도 고성군 간성읍 장신리","2**","답","계획관리지역","-","202502","28","2645.00","8,000","","-","직거래","-"
"21351","강원특별자치도 평창군 대화면 하안미리","2***","답","농림지역","8m미만","202502","28","1100.20","2,840","","-","직거래","-"
"21352","강원특별자치도 평창군 진부면 상월오개리","산4*","임야","보전관리지역","-","202502","28","1686.00","500","","-","직거래","-"
"21353","강원특별자치도 춘천시 동내면 사암리","4**","도로","용도미지정","8m미만","202502","28","10.00","213","지분","-","중개거래","강원 춘천시"
"21354","강원특별자치도 횡성군 둔내면 자포곡리","4**","창고용지","제1종일반주거지역","12m미만","202502","28","165.00","10,112","","-","중개거래","강원 원주시"
"21355","강원특별자치도 횡성군 둔내면 자포곡리","4**","대","제1종일반주거지역","12m미만","202502","28","92.00","11,036","","-","중개거래","강원 원주시"
"21356","강원특별자치도 횡성군 둔내면 자포곡리","4**","전","제1종일반주거지역","12m미만","202502","28","3783.00","189,852","","-","중개거래","강원 원주시"
"21357","강원특별자치도 춘천시 동내면 신촌리","1**","전","자연녹지지역","8m미만","202502","28","757.00","20,610","","-","직거래","-"
"21358","강원특별자치도 춘천시 동내면 신촌리","1**","도로","용도미지정","8m미만","202502","28","34.00","850","지분","-","직거래","-"
"21359","강원특별자치도 홍천군 영귀미면 삼현리","8**","답","생산관리지역","8m미만","202502","28","279.52","260","지분","-","직거래","-"
